1 , 3, 1 , 4, 1 , 12, 1 , 13, 1 , 14, 1 , 17, 1 , 20, 1 , 26, 
1 , 27, 1 , 39, 1 , 41, 1 , 43, 1 , 44, 1 , 53, 1 , 56, 1 , 
60, 1 , 62, 1 , 66, 1 , 68, 1 , 70, 1 , 77, 1 , 80, 1 , 82, 1 
, 89, 1 , 93, 1 , 96, 1 , 98, 2 , 6, 2 , 10, 2 , 12, 2 , 14, 
2 , 17, 2 , 18, 2 , 27, 2 , 29, 2 , 42, 2 , 47, 2 , 48, 2 , 
55, 2 , 57, 2 , 76, 2 , 79, 2 , 90, 2 , 95, 2 , 96, 3 , 6, 3 
, 7, 3 , 9, 3 , 13, 3 , 14, 3 , 27, 3 , 29, 3 , 37, 3 , 38, 3 
, 40, 3 , 42, 3 , 43, 3 , 44, 3 , 45, 3 , 46, 3 , 55, 3 , 58, 
3 , 64, 3 , 69, 3 , 72, 3 , 76, 3 , 77, 3 , 78, 3 , 82, 3 , 
86, 3 , 93, 3 , 95, 3 , 98, 3 , 99, 4 , 8, 4 , 9, 4 , 13, 4 , 
18, 4 , 24, 4 , 27, 4 , 30, 4 , 37, 4 , 39, 4 , 41, 4 , 50, 4 
, 60, 4 , 61, 4 , 63, 4 , 64, 4 , 69, 4 , 70, 4 , 73, 4 , 76, 
4 , 95, 4 , 97, 4 , 99, 5 , 6, 5 , 11, 5 , 15, 5 , 18, 5 , 
19, 5 , 20, 5 , 24, 5 , 26, 5 , 28, 5 , 33, 5 , 40, 5 , 47, 5 
, 52, 5 , 54, 5 , 59, 5 , 60, 5 , 65, 5 , 69, 5 , 71, 5 , 74, 
5 , 85, 5 , 88, 5 , 93, 5 , 94, 5 , 95, 5 , 98, 5 , 100, 6 , 
7, 6 , 9, 6 , 15, 6 , 16, 6 , 24, 6 , 25, 6 , 36, 6 , 48, 6 , 
55, 6 , 60, 6 , 67, 6 , 68, 6 , 70, 6 , 71, 6 , 73, 6 , 75, 6 
, 77, 6 , 80, 6 , 83, 6 , 86, 6 , 87, 6 , 91, 6 , 97, 7 , 11, 
7 , 13, 7 , 15, 7 , 16, 7 , 18, 7 , 21, 7 , 30, 7 , 44, 7 , 
53, 7 , 55, 7 , 61, 7 , 71, 7 , 73, 7 , 79, 7 , 81, 7 , 83, 7 
, 85, 7 , 90, 7 , 96, 7 , 98, 8 , 13, 8 , 14, 8 , 16, 8 , 17, 
8 , 19, 8 , 20, 8 , 23, 8 , 37, 8 , 39, 8 , 40, 8 , 43, 8 , 
47, 8 , 50, 8 , 59, 8 , 62, 8 , 69, 8 , 72, 8 , 88, 8 , 91, 8 
, 94, 8 , 97, 8 , 100, 9 , 13, 9 , 18, 9 , 23, 9 , 26, 9 , 
28, 9 , 35, 9 , 42, 9 , 46, 9 , 49, 9 , 50, 9 , 56, 9 , 57, 9 
, 60, 9 , 61, 9 , 81, 9 , 82, 9 , 84, 9 , 90, 9 , 99, 10 , 
13, 10 , 18, 10 , 21, 10 , 30, 10 , 32, 10 , 41, 10 , 42, 10 , 
46, 10 , 49, 10 , 52, 10 , 56, 10 , 63, 10 , 64, 10 , 70, 10 , 
72, 10 , 73, 10 , 74, 10 , 76, 10 , 89, 10 , 92, 10 , 94, 10 , 
96, 11 , 22, 11 , 23, 11 , 26, 11 , 27, 11 , 28, 11 , 30, 11 , 
33, 11 , 34, 11 , 55, 11 , 56, 11 , 59, 11 , 62, 11 , 64, 11 , 
69, 11 , 70, 11 , 73, 11 , 82, 11 , 84, 11 , 85, 11 , 90, 12 , 
17, 12 , 27, 12 , 31, 12 , 47, 12 , 49, 12 , 53, 12 , 54, 12 , 
57, 12 , 58, 12 , 64, 12 , 67, 12 , 69, 12 , 70, 12 , 71, 12 , 
78, 12 , 81, 12 , 82, 12 , 86, 12 , 87, 12 , 89, 12 , 91, 12 , 
92, 12 , 97, 13 , 17, 13 , 21, 13 , 24, 13 , 25, 13 , 27, 13 , 
34, 13 , 37, 13 , 39, 13 , 41, 13 , 42, 13 , 43, 13 , 45, 13 , 
48, 13 , 54, 13 , 59, 13 , 60, 13 , 63, 13 , 64, 13 , 70, 13 , 
71, 13 , 74, 13 , 92, 13 , 96, 14 , 28, 14 , 33, 14 , 53, 14 , 
60, 14 , 62, 14 , 65, 14 , 68, 14 , 78, 14 , 81, 14 , 83, 14 , 
94, 14 , 96, 14 , 97, 14 , 100, 15 , 20, 15 , 21, 15 , 24, 15 
, 28, 15 , 29, 15 , 32, 15 , 37, 15 , 42, 15 , 47, 15 , 52, 15 
, 65, 15 , 67, 15 , 73, 15 , 82, 15 , 86, 15 , 97, 16 , 17, 16 
, 19, 16 , 20, 16 , 25, 16 , 35, 16 , 41, 16 , 46, 16 , 50, 16 
, 53, 16 , 57, 16 , 59, 16 , 63, 16 , 64, 16 , 66, 16 , 69, 16 
, 75, 16 , 76, 16 , 77, 16 , 90, 16 , 95, 16 , 98, 17 , 22, 17 
, 25, 17 , 29, 17 , 34, 17 , 44, 17 , 47, 17 , 49, 17 , 51, 17 
, 52, 17 , 55, 17 , 66, 17 , 74, 17 , 75, 17 , 77, 17 , 78, 17 
, 80, 17 , 87, 17 , 89, 17 , 91, 17 , 92, 17 , 96, 17 , 100, 
18 , 21, 18 , 23, 18 , 30, 18 , 35, 18 , 36, 18 , 40, 18 , 42, 
18 , 44, 18 , 48, 18 , 57, 18 , 58, 18 , 61, 18 , 63, 18 , 67, 
18 , 71, 18 , 74, 18 , 76, 18 , 78, 18 , 82, 18 , 85, 18 , 91, 
18 , 95, 19 , 25, 19 , 27, 19 , 28, 19 , 29, 19 , 31, 19 , 33, 
19 , 34, 19 , 35, 19 , 36, 19 , 37, 19 , 39, 19 , 41, 19 , 42, 
19 , 55, 19 , 61, 19 , 63, 19 , 67, 19 , 68, 19 , 70, 19 , 74, 
19 , 76, 19 , 86, 19 , 92, 19 , 94, 20 , 23, 20 , 29, 20 , 30, 
20 , 34, 20 , 35, 20 , 44, 20 , 45, 20 , 51, 20 , 53, 20 , 55, 
20 , 57, 20 , 58, 20 , 62, 20 , 65, 20 , 66, 20 , 69, 20 , 75, 
20 , 78, 20 , 84, 20 , 85, 20 , 88, 20 , 89, 20 , 92, 20 , 94, 
20 , 96, 20 , 97, 21 , 22, 21 , 31, 21 , 32, 21 , 43, 21 , 46, 
21 , 50, 21 , 51, 21 , 52, 21 , 56, 21 , 58, 21 , 63, 21 , 64, 
21 , 67, 21 , 75, 21 , 81, 21 , 91, 22 , 29, 22 , 34, 22 , 35, 
22 , 43, 22 , 47, 22 , 48, 22 , 58, 22 , 60, 22 , 62, 22 , 66, 
22 , 69, 22 , 70, 22 , 71, 22 , 73, 22 , 86, 22 , 89, 22 , 92, 
22 , 94, 22 , 95, 22 , 98, 22 , 100, 23 , 30, 23 , 31, 23 , 
32, 23 , 52, 23 , 55, 23 , 62, 23 , 64, 23 , 70, 23 , 73, 23 , 
75, 23 , 77, 23 , 80, 23 , 81, 23 , 95, 23 , 96, 24 , 26, 24 , 
30, 24 , 36, 24 , 41, 24 , 42, 24 , 43, 24 , 45, 24 , 48, 24 , 
50, 24 , 56, 24 , 57, 24 , 58, 24 , 61, 24 , 65, 24 , 66, 24 , 
73, 24 , 83, 24 , 86, 24 , 93, 24 , 95, 24 , 96, 25 , 26, 25 , 
27, 25 , 31, 25 , 32, 25 , 34, 25 , 37, 25 , 38, 25 , 42, 25 , 
48, 25 , 57, 25 , 61, 25 , 65, 25 , 66, 25 , 68, 25 , 71, 25 , 
76, 25 , 77, 25 , 86, 25 , 90, 25 , 91, 25 , 93, 25 , 96, 25 , 
98, 25 , 99, 26 , 27, 26 , 29, 26 , 31, 26 , 38, 26 , 39, 26 , 
41, 26 , 45, 26 , 54, 26 , 56, 26 , 63, 26 , 64, 26 , 65, 26 , 
69, 26 , 72, 26 , 73, 26 , 87, 26 , 88, 26 , 91, 26 , 92, 26 , 
93, 26 , 95, 26 , 97, 27 , 28, 27 , 30, 27 , 35, 27 , 38, 27 , 
42, 27 , 43, 27 , 47, 27 , 52, 27 , 65, 27 , 67, 27 , 69, 27 , 
71, 27 , 73, 27 , 77, 27 , 91, 27 , 93, 27 , 95, 27 , 100, 28 
, 37, 28 , 38, 28 , 41, 28 , 43, 28 , 46, 28 , 56, 28 , 68, 28 
, 72, 28 , 79, 28 , 82, 28 , 87, 28 , 92, 28 , 96, 29 , 31, 29 
, 32, 29 , 36, 29 , 43, 29 , 44, 29 , 48, 29 , 56, 29 , 57, 29 
, 64, 29 , 67, 29 , 68, 29 , 70, 29 , 73, 29 , 75, 29 , 77, 29 
, 78, 29 , 85, 29 , 98, 30 , 31, 30 , 35, 30 , 37, 30 , 38, 30 
, 41, 30 , 43, 30 , 44, 30 , 45, 30 , 47, 30 , 52, 30 , 58, 30 
, 61, 30 , 62, 30 , 63, 30 , 69, 30 , 70, 30 , 76, 30 , 83, 30 
, 84, 30 , 85, 30 , 88, 30 , 89, 30 , 91, 30 , 93, 30 , 99, 31 
, 33, 31 , 35, 31 , 38, 31 , 40, 31 , 49, 31 , 50, 31 , 51, 31 
, 52, 31 , 61, 31 , 66, 31 , 69, 31 , 72, 31 , 74, 31 , 80, 31 
, 96, 32 , 37, 32 , 44, 32 , 46, 32 , 51, 32 , 53, 32 , 54, 32 
, 60, 32 , 61, 32 , 63, 32 , 69, 32 , 70, 32 , 71, 32 , 72, 32 
, 85, 32 , 92, 32 , 95, 32 , 98, 32 , 99, 33 , 40, 33 , 56, 33 
, 58, 33 , 59, 33 , 61, 33 , 65, 33 , 71, 33 , 76, 33 , 83, 33 
, 93, 33 , 95, 33 , 97, 34 , 38, 34 , 39, 34 , 40, 34 , 49, 34 
, 51, 34 , 52, 34 , 56, 34 , 59, 34 , 60, 34 , 65, 34 , 69, 34 
, 76, 34 , 81, 34 , 82, 34 , 84, 34 , 85, 34 , 90, 34 , 91, 34 
, 94, 34 , 100, 35 , 43, 35 , 50, 35 , 60, 35 , 61, 35 , 63, 
35 , 64, 35 , 69, 35 , 75, 35 , 78, 35 , 79, 35 , 80, 35 , 82, 
35 , 88, 36 , 47, 36 , 61, 36 , 70, 36 , 71, 36 , 77, 36 , 83, 
36 , 87, 36 , 93, 36 , 94, 36 , 97, 37 , 41, 37 , 44, 37 , 50, 
37 , 58, 37 , 61, 37 , 62, 37 , 64, 37 , 70, 37 , 77, 37 , 80, 
37 , 82, 37 , 87, 38 , 50, 38 , 65, 38 , 73, 38 , 77, 38 , 78, 
38 , 87, 38 , 93, 38 , 94, 39 , 47, 39 , 49, 39 , 50, 39 , 52, 
39 , 55, 39 , 63, 39 , 64, 39 , 68, 39 , 71, 39 , 73, 39 , 76, 
39 , 80, 39 , 89, 39 , 90, 39 , 98, 40 , 47, 40 , 53, 40 , 63, 
40 , 67, 40 , 72, 40 , 76, 40 , 91, 40 , 98, 41 , 44, 41 , 48, 
41 , 49, 41 , 50, 41 , 55, 41 , 57, 41 , 60, 41 , 67, 41 , 71, 
41 , 72, 41 , 81, 41 , 85, 41 , 93, 41 , 94, 41 , 100, 42 , 
45, 42 , 47, 42 , 57, 42 , 60, 42 , 64, 42 , 65, 42 , 66, 42 , 
77, 42 , 78, 42 , 80, 42 , 87, 42 , 91, 42 , 95, 42 , 96, 42 , 
97, 42 , 98, 43 , 46, 43 , 59, 43 , 60, 43 , 65, 43 , 72, 43 , 
76, 43 , 77, 43 , 78, 43 , 79, 43 , 81, 43 , 85, 43 , 86, 43 , 
87, 43 , 88, 43 , 90, 43 , 96, 44 , 49, 44 , 51, 44 , 54, 44 , 
55, 44 , 56, 44 , 60, 44 , 63, 44 , 66, 44 , 67, 44 , 71, 44 , 
80, 44 , 83, 44 , 86, 44 , 89, 44 , 90, 44 , 97, 44 , 98, 45 , 
46, 45 , 51, 45 , 59, 45 , 60, 45 , 61, 45 , 62, 45 , 64, 45 , 
71, 45 , 74, 45 , 76, 45 , 77, 45 , 78, 45 , 80, 45 , 92, 46 , 
54, 46 , 58, 46 , 64, 46 , 69, 46 , 73, 46 , 78, 46 , 89, 46 , 
90, 46 , 93, 46 , 97, 46 , 98, 47 , 48, 47 , 50, 47 , 55, 47 , 
56, 47 , 59, 47 , 66, 47 , 82, 47 , 84, 47 , 93, 47 , 95, 47 , 
100, 48 , 49, 48 , 68, 48 , 71, 48 , 72, 48 , 74, 48 , 76, 48 
, 77, 48 , 81, 48 , 83, 48 , 90, 48 , 95, 48 , 98, 48 , 99, 49 
, 53, 49 , 56, 49 , 85, 49 , 87, 49 , 90, 49 , 94, 49 , 97, 49 
, 98, 50 , 51, 50 , 55, 50 , 58, 50 , 61, 50 , 82, 50 , 88, 50 
, 92, 50 , 93, 50 , 95, 50 , 97, 50 , 98, 50 , 99, 51 , 66, 51 
, 69, 51 , 73, 51 , 76, 51 , 77, 51 , 82, 51 , 83, 51 , 89, 51 
, 93, 51 , 94, 51 , 100, 52 , 55, 52 , 57, 52 , 60, 52 , 65, 
52 , 71, 52 , 72, 52 , 74, 52 , 77, 52 , 81, 52 , 87, 52 , 94, 
53 , 54, 53 , 60, 53 , 61, 53 , 68, 53 , 74, 53 , 75, 53 , 77, 
53 , 79, 53 , 80, 53 , 81, 53 , 85, 53 , 86, 53 , 91, 53 , 97, 
53 , 98, 54 , 65, 54 , 68, 54 , 79, 54 , 80, 54 , 93, 54 , 97, 
54 , 98, 55 , 63, 55 , 68, 55 , 82, 55 , 83, 55 , 85, 55 , 89, 
55 , 93, 55 , 95, 55 , 99, 56 , 59, 56 , 60, 56 , 66, 56 , 71, 
56 , 80, 56 , 86, 56 , 98, 57 , 58, 57 , 59, 57 , 65, 57 , 67, 
57 , 69, 57 , 72, 57 , 73, 57 , 76, 57 , 77, 57 , 79, 57 , 82, 
57 , 83, 57 , 84, 57 , 86, 57 , 88, 57 , 89, 58 , 69, 58 , 73, 
58 , 74, 58 , 75, 58 , 76, 58 , 78, 58 , 79, 58 , 82, 58 , 89, 
59 , 60, 59 , 61, 59 , 65, 59 , 68, 59 , 78, 59 , 86, 59 , 89, 
59 , 92, 59 , 96, 60 , 61, 60 , 63, 60 , 69, 60 , 70, 60 , 72, 
60 , 73, 60 , 75, 60 , 78, 60 , 82, 60 , 96, 60 , 98, 60 , 99, 
61 , 70, 61 , 77, 61 , 78, 61 , 80, 61 , 85, 61 , 94, 61 , 95, 
61 , 97, 61 , 99, 62 , 63, 62 , 64, 62 , 65, 62 , 69, 62 , 78, 
62 , 79, 62 , 88, 62 , 94, 62 , 100, 63 , 70, 63 , 72, 63 , 
82, 63 , 84, 63 , 88, 63 , 96, 63 , 98, 63 , 100, 64 , 67, 64 
, 68, 64 , 88, 64 , 91, 64 , 94, 64 , 100, 65 , 66, 65 , 68, 
65 , 75, 65 , 76, 65 , 78, 65 , 81, 65 , 84, 65 , 85, 65 , 86, 
65 , 87, 65 , 92, 65 , 95, 65 , 98, 66 , 67, 66 , 68, 66 , 76, 
66 , 77, 66 , 81, 66 , 84, 66 , 87, 66 , 90, 66 , 91, 66 , 94, 
66 , 95, 66 , 100, 67 , 78, 67 , 83, 67 , 89, 67 , 90, 67 , 
