1 , 16, 1 , 38, 1 , 53, 1 , 56, 1 , 64, 2 , 5, 2 , 11, 2 , 
12, 2 , 14, 2 , 21, 2 , 26, 2 , 34, 2 , 37, 2 , 46, 2 , 47, 2 
, 49, 2 , 52, 2 , 55, 2 , 56, 2 , 67, 3 , 13, 3 , 15, 3 , 16, 
3 , 33, 3 , 37, 3 , 39, 3 , 40, 3 , 48, 3 , 60, 3 , 66, 4 , 
12, 4 , 48, 4 , 49, 4 , 67, 5 , 6, 5 , 9, 5 , 11, 5 , 26, 5 , 
27, 5 , 34, 5 , 35, 5 , 45, 5 , 47, 5 , 55, 5 , 59, 5 , 60, 5 
, 62, 5 , 64, 5 , 66, 6 , 16, 6 , 18, 6 , 20, 6 , 23, 6 , 33, 
6 , 42, 6 , 45, 6 , 48, 6 , 60, 7 , 12, 7 , 18, 7 , 31, 7 , 
32, 7 , 35, 7 , 43, 7 , 46, 7 , 49, 7 , 52, 7 , 60, 7 , 65, 8 
, 13, 8 , 19, 8 , 25, 8 , 35, 8 , 51, 8 , 53, 8 , 57, 9 , 18, 
9 , 30, 9 , 50, 9 , 54, 9 , 56, 9 , 67, 10 , 18, 10 , 37, 10 
, 45, 10 , 51, 11 , 16, 11 , 23, 11 , 26, 11 , 49, 11 , 65, 11 
, 69, 12 , 41, 12 , 51, 12 , 57, 13 , 19, 13 , 43, 13 , 47, 13 
, 50, 14 , 20, 14 , 31, 14 , 45, 14 , 58, 15 , 34, 15 , 38, 15 
, 46, 15 , 53, 15 , 63, 16 , 24, 16 , 33, 16 , 37, 16 , 41, 16 
, 51, 17 , 22, 17 , 29, 17 , 39, 17 , 46, 17 , 47, 17 , 49, 17 
, 50, 17 , 52, 17 , 60, 17 , 63, 17 , 65, 17 , 70, 18 , 20, 18 
, 23, 18 , 50, 18 , 54, 18 , 64, 18 , 66, 19 , 24, 19 , 27, 19 
, 30, 19 , 38, 19 , 51, 19 , 56, 19 , 61, 19 , 62, 19 , 70, 20 
, 29, 20 , 31, 20 , 33, 20 , 46, 20 , 55, 20 , 66, 21 , 32, 22 
, 45, 22 , 50, 22 , 54, 22 , 59, 23 , 37, 23 , 44, 23 , 52, 23 
, 65, 23 , 70, 24 , 27, 24 , 36, 24 , 39, 24 , 55, 24 , 58, 24 
, 69, 25 , 30, 25 , 33, 25 , 38, 25 , 39, 25 , 47, 25 , 67, 26 
, 29, 26 , 40, 26 , 57, 26 , 62, 26 , 65, 26 , 67, 27 , 41, 27 
, 49, 27 , 53, 27 , 54, 27 , 64, 28 , 40, 28 , 42, 28 , 45, 28 
, 48, 28 , 51, 28 , 55, 29 , 53, 30 , 43, 30 , 59, 30 , 67, 31 
, 64, 32 , 47, 32 , 50, 32 , 57, 32 , 62, 32 , 70, 33 , 43, 33 
, 67, 34 , 47, 34 , 68, 35 , 51, 35 , 56, 35 , 59, 35 , 61, 35 
, 64, 35 , 69, 36 , 40, 36 , 41, 36 , 45, 36 , 51, 36 , 60, 36 
, 69, 37 , 38, 37 , 43, 37 , 51, 37 , 53, 37 , 56, 37 , 57, 38 
, 49, 38 , 52, 38 , 54, 39 , 44, 39 , 45, 39 , 47, 39 , 62, 39 
, 68, 40 , 51, 40 , 69, 41 , 55, 41 , 56, 41 , 61, 41 , 62, 42 
, 48, 42 , 56, 42 , 67, 43 , 45, 43 , 57, 43 , 64, 44 , 47, 44 
, 52, 45 , 54, 45 , 65, 47 , 52, 47 , 61, 47 , 63, 47 , 64, 48 
, 50, 48 , 67, 49 , 56, 49 , 63, 49 , 65, 49 , 68, 50 , 51, 50 
, 53, 50 , 58, 51 , 64, 52 , 55, 52 , 65, 53 , 56, 53 , 60, 53 
, 67, 54 , 55, 54 , 68, 55 , 61, 55 , 64, 57 , 59, 57 , 60, 57 
, 65, 59 , 69, 60 , 63, 60 , 68, 61 , 63, 62 , 67, 64 , 65, 66 
, 67, 69 , 70
