1 , 2, 1 , 3, 1 , 7, 1 , 16, 1 , 23, 1 , 30, 1 , 47, 1 , 61, 
1 , 66, 1 , 73, 1 , 77, 1 , 78, 2 , 4, 2 , 17, 2 , 19, 2 , 
22, 2 , 26, 2 , 29, 2 , 32, 2 , 38, 2 , 44, 2 , 49, 2 , 76, 2 
, 82, 3 , 10, 3 , 20, 3 , 23, 3 , 28, 3 , 40, 3 , 41, 3 , 42, 
3 , 45, 3 , 50, 3 , 73, 3 , 77, 3 , 80, 3 , 83, 4 , 8, 4 , 9, 
4 , 15, 4 , 25, 4 , 48, 4 , 50, 4 , 59, 4 , 62, 4 , 69, 4 , 
71, 4 , 73, 4 , 76, 4 , 78, 4 , 80, 4 , 84, 4 , 85, 5 , 16, 5 
, 22, 5 , 26, 5 , 27, 5 , 28, 5 , 39, 5 , 40, 5 , 45, 5 , 49, 
5 , 54, 5 , 76, 6 , 12, 6 , 14, 6 , 21, 6 , 23, 6 , 25, 6 , 
34, 6 , 47, 6 , 54, 6 , 58, 6 , 66, 6 , 68, 6 , 69, 7 , 15, 7 
, 16, 7 , 25, 7 , 26, 7 , 29, 7 , 31, 7 , 32, 7 , 36, 7 , 41, 
7 , 43, 7 , 51, 7 , 55, 7 , 78, 8 , 15, 8 , 17, 8 , 19, 8 , 
33, 8 , 36, 8 , 49, 8 , 53, 8 , 57, 8 , 60, 8 , 66, 8 , 76, 8 
, 85, 9 , 44, 9 , 50, 9 , 61, 9 , 63, 9 , 66, 9 , 68, 9 , 70, 
10 , 11, 10 , 15, 10 , 33, 10 , 38, 10 , 41, 10 , 47, 10 , 49, 
10 , 57, 10 , 62, 10 , 63, 10 , 64, 10 , 65, 10 , 75, 11 , 18, 
11 , 21, 11 , 28, 11 , 34, 11 , 35, 11 , 45, 11 , 53, 11 , 57, 
11 , 60, 11 , 63, 11 , 64, 11 , 65, 12 , 17, 12 , 18, 12 , 27, 
12 , 29, 12 , 43, 12 , 44, 12 , 49, 12 , 53, 12 , 61, 12 , 69, 
12 , 80, 13 , 24, 13 , 25, 13 , 28, 13 , 32, 13 , 39, 13 , 43, 
13 , 44, 13 , 45, 13 , 47, 13 , 49, 13 , 50, 13 , 54, 13 , 55, 
13 , 59, 13 , 73, 13 , 78, 13 , 85, 14 , 26, 14 , 27, 14 , 36, 
14 , 41, 14 , 48, 14 , 50, 14 , 54, 14 , 68, 14 , 75, 14 , 77, 
14 , 79, 14 , 82, 15 , 29, 15 , 31, 15 , 34, 15 , 42, 15 , 49, 
15 , 60, 15 , 73, 15 , 74, 15 , 75, 15 , 77, 15 , 80, 16 , 18, 
16 , 23, 16 , 24, 16 , 26, 16 , 31, 16 , 38, 16 , 41, 16 , 43, 
16 , 45, 16 , 52, 16 , 54, 16 , 67, 16 , 71, 16 , 74, 16 , 79, 
17 , 26, 17 , 33, 17 , 34, 17 , 43, 17 , 50, 17 , 57, 17 , 67, 
17 , 68, 17 , 73, 17 , 74, 17 , 76, 18 , 19, 18 , 27, 18 , 28, 
18 , 32, 18 , 38, 18 , 40, 18 , 46, 18 , 47, 18 , 48, 18 , 54, 
18 , 65, 18 , 67, 18 , 70, 18 , 72, 18 , 80, 18 , 82, 18 , 83, 
19 , 23, 19 , 24, 19 , 32, 19 , 36, 19 , 44, 19 , 51, 19 , 60, 
19 , 71, 19 , 77, 19 , 81, 19 , 83, 19 , 85, 20 , 22, 20 , 26, 
20 , 39, 20 , 43, 20 , 50, 20 , 74, 20 , 77, 20 , 83, 21 , 24, 
21 , 42, 21 , 53, 21 , 57, 21 , 66, 21 , 82, 21 , 85, 22 , 27, 
22 , 32, 22 , 35, 22 , 40, 22 , 41, 22 , 52, 22 , 66, 22 , 67, 
22 , 68, 22 , 71, 22 , 85, 23 , 36, 23 , 43, 23 , 45, 23 , 51, 
23 , 66, 23 , 72, 23 , 73, 23 , 74, 23 , 78, 23 , 81, 23 , 83, 
23 , 84, 24 , 35, 24 , 40, 24 , 47, 24 , 49, 24 , 52, 24 , 63, 
